,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain
56,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=2.5%:NTrees=250,0.961,0.14642304393648695,0.03216314386607733,83.5575974147371,1.922397282577208
57,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=2.5%:NTrees=400,0.961,0.11340628622826647,0.019704107895236782,83.56952486616792,1.902647827105227
58,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=2.5%:NTrees=600,0.99,0.09171880672934953,0.013118748121267506,83.27145438938993,1.8764397767588434
59,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=2.5%:NTrees=1000,0.834,0.06922760335211776,0.007671025839808581,82.97245055722658,1.8300812753081455
60,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=5%:NTrees=100,0.901,0.23961951393121755,0.0821391077686383,83.53976729132198,1.9704487543094729
61,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=5%:NTrees=250,0.976,0.15940465361925504,0.03754261128169968,83.80566540192969,1.9610638296187517
62,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=5%:NTrees=400,0.933,0.1249527039931414,0.023364008872411107,83.78048487800123,1.947974864030698
63,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=5%:NTrees=600,0.968,0.10336358643328433,0.01611101462050248,83.79942276723999,1.9348285544338069
64,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=5%:NTrees=1000,0.935,0.07643072589901831,0.009018712009439012,83.55379530515955,1.9019087896708697
65,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=7.5%:NTrees=100,0.867,0.2368187042234127,0.08035544434359515,83.23730393753314,1.9626126820758145
66,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=7.5%:NTrees=250,0.871,0.16404897337728044,0.03937265703027238,83.49605874640925,1.964733630133125
67,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=7.5%:NTrees=400,0.898,0.13313251375714072,0.02640708050780032,83.76531929991334,1.9671325296681061
68,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=7.5%:NTrees=600,0.924,0.10872418990025029,0.017688064638382905,83.85147815780745,1.9620003259417444
69,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=7.5%:NTrees=1000,0.959,0.08457790264635953,0.01082471379126821,83.80896850729512,1.9432807127345768
70,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=10%:NTrees=100,0.844,0.24374579318923312,0.08565010177726107,82.98893718756447,1.974845252088926
71,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=10%:NTrees=250,0.866,0.16601118467664516,0.04051508644687804,83.35436559191938,1.9737734367868143
72,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=10%:NTrees=400,0.869,0.13854572885882027,0.028274685368749553,83.70237074014888,1.9715491677982868
73,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=10%:NTrees=600,0.916,0.11451400485339827,0.019426683223930662,83.63318583497085,1.9706428434424197
74,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MaxDepth=10:MinNodeSize=10%:NTrees=1000,0.903,0.0913773716098072,0.012561819784257309,83.42986536880613,1.9538715547321317
