,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain
31,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=SDivSqrtSplusB,0.557,0.2917233285560284,0.12434420572182052,75.56740964126247,1.9340216354321456
32,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=CrossEntropy,0.99,0.10843408606354875,0.018021541783688026,83.24373469202054,1.9321243255690206
33,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=GiniIndex,0.866,0.10802117602055294,0.017668045947354515,83.10535807798885,1.940123911921546
34,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=GiniIndexWithLaplace,0.866,0.10514490600986541,0.016927669348627952,82.92619115158804,1.9409838529900298
35,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=MisClassificationError,0.841,0.1020951858048643,0.016131264363606897,82.67301635658384,1.9311806988716853
36,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=SDivSqrtSplusB,0.503,0.30015453177014423,0.13123365223786518,75.22376981122181,1.9444706599024357
37,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=CrossEntropy,0.926,0.10755747910874845,0.01772660855799643,83.06359579109413,1.939109580758668
38,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=GiniIndex,0.807,0.10903095500291567,0.018438290027687113,82.55956861141532,1.915932253059509
39,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=GiniIndexWithLaplace,0.876,0.10887767800919608,0.018071821987238664,82.95149538976835,1.9402784344374595
40,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=MisClassificationError,0.863,0.1052555093797071,0.01711168009541204,82.5186384887876,1.912088692100042
41,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,NTrees=500:SeparationType=SDivSqrtSplusB,0.509,0.30705323638147397,0.13777770484060578,74.22516375324173,1.9376880921263364
42,HLT_PFHT180,NTrees=500:BoostType=AdaBoost,0.864,0.1254296617512171,0.024034113231629156,83.22722617202155,1.9758311008741885
43,HLT_PFHT180,NTrees=500:BoostType=RealAdaBoost,0.695,0.4756264513831853,0.22770649452495448,80.71586067506277,1.976764706443646
44,HLT_PFHT180,NTrees=500:BoostType=Bagging,0.246,0.7627141726077009,0.6656427874293315,75.65463426902431,1.9735265094204806
45,HLT_PFHT180,NTrees=500:BoostType=Grad,0.761,0.5120872199744767,0.3432834127476632,83.23666573776573,1.9539360859198496
46,HLT_PFHT180,NTrees=500:BoostType=AdaBoost,0.863,0.12151449357728755,0.02270008481656212,83.49682637141268,1.9760743367664872
47,HLT_PFHT180,NTrees=500:BoostType=RealAdaBoost,0.698,0.4747730142392134,0.22705950426176594,80.5002001855848,1.9726587544955692
48,HLT_PFHT180,NTrees=500:BoostType=Bagging,0.238,0.7663017327845218,0.6767777323431188,75.40000930618871,1.9791048750048503
49,HLT_PFHT180,NTrees=500:BoostType=Grad,0.776,0.5112864581839586,0.3425657137143579,83.40255060510698,1.9542153851361945
50,HLT_PFHT180,NTrees=500:BoostType=AdaBoost,0.894,0.12149840436585758,0.022852590259953825,83.11220268681339,1.9723550911739949
