,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
0,HLT_PFHT180,VarTransform=G,1.18,0.15345136918270197,0.03775910141241056,91.17674355859458,1.9805642630827265,0.847,124021.72546386719,285.4463756904006
1,HLT_PFHT180,VarTransform=N,1.05,0.14601058193099198,0.03377344259620523,90.95136329300716,1.984862244928621,0.799,293010.56677246094,417.4863051623106
2,HLT_PFHT180,VarTransform=D,0.768,0.13629133415212405,0.029776627042847382,89.77142117930465,1.9791137621271275,0.594,319000.2819824219,295.0768264532089
3,HLT_PFHT180,VarTransform=P,0.744,0.1312678868781778,0.027664018603447055,89.64175128853634,1.9806717162165342,0.64,555032.08203125,429.51073360443115
4,HLT_PFHT180,VarTransform=U,1.16,0.15108546421975655,0.036519717628771785,91.33590156732107,1.9819165282688616,0.883,199729.8889465332,384.24411319196224
5,HLT_PFHT180,NTrees=50,0.784,0.353135350670107,0.1766191385652268,89.19278078329695,1.98508703219278,0.561,2430202.9965820312,851.5238620042801
6,HLT_PFHT180,NTrees=100,0.768,0.2816620203867672,0.11714842581615645,89.4279370402146,1.9837911466645437,0.571,1209067.4565429688,608.8739129304886
7,HLT_PFHT180,NTrees=250,0.905,0.2202625505812819,0.07174946267625931,90.57629376629433,1.9870629911915785,0.662,1366275.9418945312,751.7878641486168
8,HLT_PFHT180,NTrees=500,1.04,0.17105816641743762,0.04484781826070399,90.7305891304083,1.9835303506806028,0.747,126290.48541259766,239.175354719162
9,HLT_PFHT180,NTrees=1000,1.24,0.13217941662039495,0.02787602683456648,90.72163747939902,1.9754619068892225,0.818,138203.75247192383,293.096900165081
10,HLT_PFHT180,BoostType=AdaBoost,1.12,0.14462490949355927,0.033547105342083106,90.77092880370287,1.9831969656320965,0.97,48654.57546162605,164.99679182469845
11,HLT_PFHT180,BoostType=RealAdaBoost,0.749,0.4633977520071823,0.21655210200680222,89.41927504873044,1.98569782493837,0.564,3003229.345703125,926.0252307653427
12,HLT_PFHT180,BoostType=Bagging,0.254,0.6492976962565971,0.529220375846091,81.90696244540723,1.984094291983638,0.412,30965396.625,2023.8012447357178
13,HLT_PFHT180,BoostType=Grad,0.709,0.6903807978831933,0.5640511810443075,90.81916449753953,1.9637866399716586,0.589,8388103.5859375,1682.048583984375
14,HLT_PFHT180,NodePurityLimit=0.25,0.062,0.6210975840326014,0.5297506811586556,70.30136015176907,1.9769927840679884,0.365,114741193.0,3554.701145172119
15,HLT_PFHT180,NodePurityLimit=0.5,1.12,0.14218676562795254,0.03216263169885771,90.73641160627194,1.9816706782930282,0.822,102591.6922454834,233.88068140298128
16,HLT_PFHT180,NodePurityLimit=0.75,0.126,1.000001686103104,1.0000109160447104,62.53898635712121,2.0,0.413,20528101.4375,1636.7898654937744
17,HLT_PFHT180,MaxDepth=2,,0.13781992790221523,0.028822622342014083,90.26305218324167,1.9851346017586593,0.666,110270.34713745117,209.51064312458038
18,HLT_PFHT180,MaxDepth=3,1.07,0.13947782743864276,0.03062562027385332,90.90542575088323,1.979788801009704,0.744,184146.0389099121,306.9256120622158
19,HLT_PFHT180,MaxDepth=5,,0.1406690442727065,0.03162095753397501,90.8438555142872,1.9737330012409302,0.764,185819.21557617188,314.7787070572376
20,HLT_PFHT180,MaxDepth=10,1.06,0.14237914610720867,0.03283336061661534,90.87673162890044,1.9645189674680523,1.1,110817.85355305672,271.0844290703535
21,HLT_PFHT180,MinNodeSize=0.5,1.15,0.15342953462045447,0.03805354728528276,91.04886037748608,1.9863184656651072,0.869,62685.98611450195,194.66578784585
22,HLT_PFHT180,MinNodeSize=1%,,0.15202657575343254,0.03597251087970921,91.00347287522543,1.9794790628816372,0.837,126053.16717529297,282.23385033011436
23,HLT_PFHT180,MinNodeSize=2.5%,1.13,0.1508519031105084,0.036112254260966356,91.1341310931925,1.9839641064853026,0.84,93402.39733886719,239.79679119586945
24,HLT_PFHT180,MinNodeSize=5%,1.26,0.14157365294391497,0.031664893991042706,90.8487124005974,1.982266640918283,0.808,84906.95669555664,217.47802475094795
25,HLT_PFHT180,MinNodeSize=10%,1.08,0.14446497019076807,0.031790432640455654,90.46394811626584,1.9787297966039432,0.687,1172319.6811523438,736.6047099232674
26,HLT_PFHT180,SeparationType=CrossEntropy,1.18,0.14926721799707723,0.03494214874772776,90.8701869639478,1.9815825759147856,0.805,111462.56357502937,257.2170215919614
27,HLT_PFHT180,SeparationType=GiniIndex,1.04,0.14357140135887145,0.03249063917686992,90.90044354810692,1.9821726807803373,0.78,176560.77227783203,299.4295843243599
28,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,,0.1485576067666209,0.03559556259698147,90.73635342253036,1.9824783989067782,0.775,286175.47888183594,378.28355717658997
29,HLT_PFHT180,SeparationType=MisClassificationError,1.07,0.1465495750322805,0.033716095334649365,90.78539195153657,1.9825819700977831,0.798,214080.42419433594,336.216331243515
30,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.326,0.2697185776560572,0.10753704142431396,78.30940835830542,1.9797105834259128,0.384,44410787.0,2290.9049587249756
31,HLT_PFHT180,VarTransform=G,1.23,0.15452932288109283,0.037756150780421244,91.23388571098681,1.9822413199312336,0.889,104915.86106109619,262.91306156665087
32,HLT_PFHT180,VarTransform=N,1.14,0.1465364117610429,0.03432560157575263,90.85829890735603,1.9790568224871095,0.76,103642.785987854,232.88690157979727
