,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
0,HLT_PFHT180,VarTransform=G,1.14,0.15256185954257456,0.03761038367895589,91.14509828806466,1.9824859004509108,0.879,133617.0690765381,310.1149635463953
1,HLT_PFHT180,VarTransform=N,1.23,0.14520890164941094,0.033440321242258035,90.7691799570597,1.984960245566704,0.817,169817.19680786133,313.92375361919403
2,HLT_PFHT180,VarTransform=D,0.726,0.13006654288306652,0.02639541877619988,89.58570570314579,1.9822138435088164,0.588,291090.6481933594,280.3035570383072
3,HLT_PFHT180,VarTransform=P,0.752,0.12874827498245903,0.026581203303286685,89.75893755041048,1.9815382789638534,0.632,1568322.56640625,721.2880480289459
4,HLT_PFHT180,VarTransform=U,1.16,0.1520425962281778,0.03721009255703911,91.3355202519175,1.9811284678207812,0.855,163270.4439239502,331.0851238667965
5,HLT_PFHT180,NTrees=50,0.62,0.3433569628974577,0.16856431364553626,88.66594902634348,1.9819116225996254,0.462,10940370.765625,1486.1093063354492
6,HLT_PFHT180,NTrees=100,,0.2906635736647943,0.12358401339234847,89.77888833136493,1.9833718204863544,0.58,275797.3917236328,292.7371132969856
7,HLT_PFHT180,NTrees=250,0.889,0.21593362293703136,0.06903171513088005,90.43280540127738,1.9849518833900106,0.649,162833.30825805664,240.69708761572838
8,HLT_PFHT180,NTrees=500,1.01,0.17155747547388367,0.045281094967020485,90.8262882030999,1.985969764216179,0.755,915569.7248535156,706.9045552015305
9,HLT_PFHT180,NTrees=1000,1.07,0.13644668584980232,0.029840316666899448,90.88523688907603,1.9799896373762138,0.771,192667.63513183594,315.87946689128876
10,HLT_PFHT180,BoostType=AdaBoost,1.07,0.1450235359326031,0.03364402442908609,90.84619220196772,1.9798423065121824,0.748,107796.37335205078,229.83936700969934
11,HLT_PFHT180,BoostType=RealAdaBoost,0.827,0.46227660038656354,0.21563991445150366,89.20239100314589,1.981442059086703,0.608,646352.071472168,472.9708941280842
12,HLT_PFHT180,BoostType=Bagging,0.229,0.6817215208827885,0.5940851037078222,81.15122985343676,1.9842445079702884,0.37,131369595.0,3746.2481651306152
13,HLT_PFHT180,BoostType=Grad,0.717,0.6888371540224971,0.5626640965575219,90.87947736625837,1.962253316771239,0.597,8181444.61328125,1679.2918210029602
14,HLT_PFHT180,NodePurityLimit=0.25,0.098,0.49681828989135723,0.3680178078063582,74.84085428717741,1.9820938749580819,0.372,88739566.125,3183.9372539520264
15,HLT_PFHT180,NodePurityLimit=0.5,,0.14761606690018525,0.034466565575329317,90.9372243365908,1.9821724518233523,0.716,151606.99810791016,265.78588132560253
16,HLT_PFHT180,NodePurityLimit=0.75,0.26,0.8720562599493304,0.8165000345492918,75.40643551213442,1.9947792142629623,0.373,2855878.84375,538.3418107032776
17,HLT_PFHT180,MaxDepth=2,0.886,0.13213027279243889,0.026700139818832687,90.09897586203166,1.9821806410774343,0.674,98394.17239379883,183.3692096248269
18,HLT_PFHT180,MaxDepth=3,1.07,0.14392559261571766,0.03292160242641043,90.97430545202236,1.9785250788268058,0.821,85368.64328765869,229.9332099556923
19,HLT_PFHT180,MaxDepth=5,1.11,0.1419119293609988,0.03295851903612533,90.81017545099735,1.9658617949604604,0.81,206006.1361694336,347.5083587169647
20,HLT_PFHT180,MaxDepth=10,1.15,0.1436145052526122,0.034267781994311665,90.80896010639722,1.96235631141883,0.767,194261.41946411133,325.7855896577239
21,HLT_PFHT180,MinNodeSize=0.5,1.18,0.15706079434532608,0.03835079825073212,90.99629166963393,1.9825524868073785,0.79,595577.4541015625,588.9075787067413
22,HLT_PFHT180,MinNodeSize=1%,1.36,0.15206288959311975,0.035991196745481714,91.11422007697198,1.980852810564386,0.867,59395.713722229004,198.32112013548613
23,HLT_PFHT180,MinNodeSize=2.5%,1.15,0.14633824960724606,0.0338388737948334,91.1205527686426,1.9839411370671058,0.862,65721.97100830078,189.4921872317791
24,HLT_PFHT180,MinNodeSize=5%,,0.14621322942468593,0.03372600576815722,90.7243822133794,1.9789753765653586,1.03,134840.1063606739,279.3696949481964
25,HLT_PFHT180,MinNodeSize=10%,0.977,0.1377218119194046,0.02924685965189336,90.26477839996076,1.9841599563488899,0.669,152300.5558166504,248.37612363696098
26,HLT_PFHT180,SeparationType=CrossEntropy,1.19,0.1421100591765119,0.03214994452269063,90.9339756793496,1.985343650453899,0.863,200972.05960083008,364.0583369731903
27,HLT_PFHT180,SeparationType=GiniIndex,1.04,0.14400493216581828,0.033196824624611126,90.86512364491193,1.983340518051989,0.718,1438146.4931640625,851.2271022796631
28,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,,0.14660167827371218,0.03351554523419874,90.80448938276925,1.974944185879849,0.801,117023.01629638672,252.7496984153986
29,HLT_PFHT180,SeparationType=MisClassificationError,1.12,0.1496725651464693,0.03512247833299438,90.88568510756028,1.9799766221136679,0.77,116837.04000854492,256.5894496142864
30,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.314,0.3615338333635356,0.18942143983271117,77.50037724858485,1.9803861336549744,0.38,58264445.0,2561.4769325256348
31,HLT_PFHT180,VarTransform=G,1.15,0.14750137325863996,0.03429508561321645,91.13856096627428,1.981526216868133,0.843,209200.4721069336,367.7139682620764
32,HLT_PFHT180,VarTransform=N,1.14,0.14514164844979424,0.033189765059968734,90.9362615850271,1.980904694349789,0.808,110288.4846496582,254.18133851885796
33,HLT_PFHT180,VarTransform=D,0.703,0.13343490111023368,0.02796796360688993,89.67304694370124,1.9814565650617766,0.582,2273225.2265625,798.7310905456543
34,HLT_PFHT180,VarTransform=P,0.758,0.1312834426315082,0.027319218908864434,89.8408825445964,1.986378904045182,0.612,1728044.09765625,747.8160352706909
35,HLT_PFHT180,VarTransform=U,1.18,0.15148246910932783,0.036890173553113643,91.28178011447189,1.9810872044531607,0.816,237137.36743927002,379.15482696145773
36,HLT_PFHT180,NTrees=50,0.702,0.3525878608161249,0.17993915152838105,89.00224482369609,1.9828784533901853,0.51,3614243.7001953125,951.4252185821533
37,HLT_PFHT180,NTrees=100,,0.2868290500779873,0.1218124847780295,89.52381684477317,1.9848463830803027,0.569,1865390.6003417969,758.4812479019165
38,HLT_PFHT180,NTrees=250,0.915,0.21458336887807347,0.06918753741948223,90.51966202722751,1.9821872720459908,0.668,1277662.7456054688,735.0675464868546
39,HLT_PFHT180,NTrees=500,,0.17051123656163455,0.044878016952761106,90.89178182992607,1.9875804228384482,0.723,189194.44625854492,307.72343027591705
40,HLT_PFHT180,NTrees=1000,1.17,0.1350337969431222,0.029113185263572993,90.89769350565098,1.9807693095790242,0.81,250637.36001586914,391.75592114776373
41,HLT_PFHT180,BoostType=AdaBoost,,0.1438452689486813,0.032495548855940595,90.88033208075758,1.9829378593972251,0.792,214570.7381286621,351.3995058834553
42,HLT_PFHT180,BoostType=RealAdaBoost,0.792,0.46294819908707235,0.21617046471316403,89.47517667891476,1.9837889255552454,0.57,2569039.4130859375,881.9922187328339
43,HLT_PFHT180,BoostType=Bagging,0.222,0.7772436966971679,0.6869966383119507,82.4865332143618,1.9845887355622835,0.367,122022649.5,3592.3731956481934
44,HLT_PFHT180,BoostType=Grad,0.705,0.6921951746630775,0.5665768929429127,90.97605203977034,1.96606167498976,0.6,8497448.8984375,1727.4768381118774
45,HLT_PFHT180,NodePurityLimit=0.25,0.143,0.5069141120460441,0.354869682348977,80.37299001832285,1.9761211585137062,0.361,105820732.625,3459.670087814331
46,HLT_PFHT180,NodePurityLimit=0.5,1.15,0.14744023865203837,0.034283037443736675,90.91395559733196,1.9855820415409653,0.837,124583.03883361816,282.9820856601
47,HLT_PFHT180,NodePurityLimit=0.75,0.167,1.0000052898060596,1.0000181295404755,56.30607502571764,2.0,0.379,4023244.125,641.2025518417358
48,HLT_PFHT180,MaxDepth=2,,0.13553741424182597,0.02768506739434432,89.993825967912,1.9824624182381285,0.573,882513.3471679688,518.2773364186287
49,HLT_PFHT180,MaxDepth=3,1.29,0.14827073307110644,0.034546674965666616,90.71641053203172,1.9820199226855806,0.77,220687.02395629883,341.5936448201537
50,HLT_PFHT180,MaxDepth=5,,0.14343681487621562,0.034256314799557784,90.89269230346696,1.9694774284798484,0.823,301492.53579711914,431.7052516788244
51,HLT_PFHT180,MaxDepth=10,,0.14088893894779045,0.0323990235871849,90.99171864469986,1.9661365426954944,0.862,169489.7817993164,325.0478439554572
52,HLT_PFHT180,MinNodeSize=0.5,1.65,0.1554089238567622,0.03825714163368945,90.98769183395609,1.9801490654286862,0.885,58056.42394256592,197.68204091489315
53,HLT_PFHT180,MinNodeSize=1%,1.19,0.15122729448569122,0.03568973722662794,91.03165147224215,1.9841075854314825,0.844,98644.27079772949,247.26233425736427
54,HLT_PFHT180,MinNodeSize=2.5%,1.27,0.14926981686322358,0.03496199041489676,91.174997595759,1.9814079496695418,0.886,114819.33935546875,273.67982321977615
55,HLT_PFHT180,MinNodeSize=5%,1.08,0.14950946099947138,0.03540733462910475,90.91516861620123,1.9837697832617778,0.762,142802.99417877197,271.05337285995483
56,HLT_PFHT180,MinNodeSize=10%,1.04,0.14561312085745345,0.03267779663233829,90.483067013337,1.982588602498538,0.736,121026.36978149414,243.02851417660713
57,HLT_PFHT180,SeparationType=CrossEntropy,1.16,0.14708584093389068,0.03458089775934496,90.8450730740633,1.9837001077064542,0.796,174787.95526123047,316.18600434809923
58,HLT_PFHT180,SeparationType=GiniIndex,1.07,0.1465354693273976,0.03368526093785259,90.9268915662132,1.9859270109223317,0.792,81985.0044708252,212.62695187330246
59,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,,0.14858844031080845,0.03463682475796915,90.8076677222918,1.9855051809292945,0.804,183244.24356079102,330.3354850038886
60,HLT_PFHT180,SeparationType=MisClassificationError,1.21,0.1433844477049235,0.0319511574528031,90.7558079023412,1.974844112009123,0.87,223351.35572052002,339.60534220933914
61,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.313,0.32620422960335377,0.15443375893066294,76.12226062136264,1.9810937629590626,0.389,41523397.25,2194.8664112091064
