,trigger,leftvar,AMS,AMSrecon,MAD,MSE,ROCIntegral,overtrain,bckevents,sigevents
0,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.946,0.761,0.1207553118658549,0.022191500446953612,83.20425427311281,1.9308753780180723,34063.409812927246,127.7052336782217
1,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.978,0.769,0.11791360860097122,0.021143038258436046,82.50305287773043,1.9277430358915808,56080.53224945068,171.80135062336922
2,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.08,0.855,0.1278108947353663,0.025269507095403942,84.23813218136354,1.9420107435516911,23019.25824737549,117.67148499935865
3,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.22,0.818,0.12737861346957569,0.024211316621467596,83.91620088532451,1.9295125893422664,25113.854949951172,121.52837648242712
4,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.07,0.867,0.12805234084690226,0.025154356513231887,84.35519175442666,1.936376444089774,25564.510711669922,127.07427901029587
5,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,1.09,0.811,0.12632153771734989,0.024859572028553135,83.99302638880664,1.9382514007411373,27574.269760131836,123.85691522061825
6,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.67,1.85,0.11945402574785904,0.02229196257208526,83.02481039402116,1.929633102166008,20516.6400668025,119.09978224337101
7,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.12,0.911,0.12737793502586928,0.024829619580395406,84.10655834978958,1.9415376186209414,22963.83179473877,122.26372289657593
8,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.12,0.919,0.1303838134134873,0.026197898159307377,83.90909656424193,1.9304586243360973,26353.624389648438,141.09259279072285
9,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.12,0.888,0.12605567263245498,0.024076593171536452,84.16133691287033,1.929564925032082,19728.660690307617,106.91669403016567
10,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.08,1.23,0.1255370910650834,0.02413094015072237,84.30067744468596,1.933452542327359,24669.986286759377,123.71201667189598
11,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.05,0.795,0.12664259935640473,0.024700812629387874,83.74061338770669,1.9278927525947438,34383.27279663086,134.28764512389898
12,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.16,0.97,0.12745582182512502,0.024660969769441442,83.91745522960171,1.923863520834857,27000.80419921875,143.94103929400444
13,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.05,0.845,0.12544432538950503,0.02394957924653014,84.37206681876634,1.9257557376431578,65948.7446899414,211.5011368393898
14,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF2']",1.02,0.957,0.12319788581441604,0.023184017303039595,84.17146055649042,1.9375490211386932,25870.589080810547,126.10297477245331
15,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",1.05,0.804,0.12643591369284463,0.024055353620421095,83.51994988299259,1.934241084878522,23484.64613342285,112.92006858438253
16,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.11,0.867,0.12781810489342993,0.024637858447695407,84.39820713581825,1.9352934692901727,23664.82096862793,129.9965587258339
17,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.54,0.893,0.12639339222701035,0.024536229232599207,84.17320759673895,1.9284000394850622,28829.425481796265,139.16726976633072
18,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.967,0.775,0.12250804426705324,0.022876743152394307,82.78294726059417,1.9277574567395277,30148.355697631836,125.96955108642578
19,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,1.07,0.789,0.1258621081315094,0.02392719251764426,82.2325224171672,1.9277196118473512,23421.249298095703,108.56087717413902
20,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.13,0.91,0.128181218433388,0.02492432807286984,83.80185360298822,1.9165572121019068,32737.073219299316,156.24421003460884
21,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.14,0.887,0.1290707610134585,0.0253325380756607,83.92476072104756,1.9256037876941718,32030.840399444103,148.00526619702578
22,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.22,0.988,0.12378779036301192,0.0230994494929566,84.45270424325976,1.9341028784619994,12059.116271972656,101.14019161462784
23,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.94,0.756,0.12407555693853091,0.023880259232284234,83.88389535438925,1.9317347845999393,27563.544258117676,119.46339743584394
24,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.15,0.942,0.11766615193879863,0.021370488613888957,82.79433801728756,1.930231746306717,17714.5159034729,106.45063303411007
25,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.22,0.783,0.12622706349832896,0.023858053456959266,84.27570347774405,1.9289724992595438,122641.48236083984,265.53729651868343
26,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.08,1.59,0.12629314511242004,0.024327474835073325,84.249982357424,1.9353295880009682,31313.924307346344,135.02392056584358
27,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",0.937,0.759,0.125137810742146,0.024153718576347693,83.9026275235354,1.9404847570300205,27894.228369951248,113.16789925843477
28,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.17,0.933,0.12633024657270303,0.02388142897528818,84.38929778245758,1.9275873411042994,39882.26934051514,159.3709802851081
29,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.15,0.914,0.12564066316947128,0.024168791221791074,84.19404171694256,1.9271223142711733,27793.616256713867,139.5017808303237
30,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.07,0.827,0.12743563798667248,0.02432857206076503,83.95899905997511,1.9123115527454502,29142.56056213379,137.0769960731268
31,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.67,0.811,0.1277394352929947,0.02496148351055511,84.21928010273828,1.9308482356796048,41168.43908691406,157.81494826078415
32,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF2']",1.2,0.826,0.1270553494780609,0.02429120980732831,84.46565688270948,1.9245717169469572,41325.460609436035,158.28819799423218
33,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",1.01,0.812,0.12487875676426825,0.024011483972394033,83.40951489353853,1.9282765411535365,24977.367126464844,105.32639330625534
34,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.14,0.907,0.12965679730342472,0.02546465754740412,84.04326895499281,1.9229644857385608,29311.99844288826,139.20631601661444
35,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.12,0.962,0.12665886303636759,0.024248909388899648,84.42782700368119,1.9411568683360088,35321.65737915039,165.95911640673876
36,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.955,0.704,0.1222252481970345,0.022443045153725836,82.97955430780196,1.9271066225101094,113194.3791809082,230.2185024023056
37,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.973,0.733,0.12185662741970427,0.022289144481064543,82.42609458948849,1.9275523652031552,32834.36380004883,120.27306044101715
38,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.24,0.93,0.12613500387269128,0.024277371817440243,83.96713492108485,1.9215879418187853,26352.489295959473,137.8294837474823
39,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.21,0.921,0.1263154865766384,0.024173532877587167,84.46488358467825,1.934612214658955,16635.148315429688,109.4415825381875
40,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.1,0.86,0.1278740365590207,0.024883346608549337,83.88444578466785,1.9212932309010284,40925.278984069824,164.53700966387987
41,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.931,0.738,0.12514651598785967,0.024342458274173556,83.29633618274552,1.9210302601638887,52365.20110195875,159.32185304164886
42,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.3,1.25,0.12024314774602764,0.02211282295123608,83.13944222307545,1.9285978227294436,25099.96801686287,118.49551036953926
43,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.57,0.943,0.12464963144438759,0.023741987672216677,84.47062764052497,1.9372868164955435,15209.153633117676,102.310158200562
44,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.1,1.01,0.12403687314525202,0.023299925011563853,84.13533398383743,1.9301881377973302,17745.991088867188,121.41686301678419
45,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.23,0.939,0.1257082438204242,0.02400179939428878,83.90378078345883,1.9277696640392605,22323.56865310669,123.55000414699316
46,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.13,0.903,0.12881066171267255,0.02506717569493133,84.17390215010592,1.9238715336705354,38958.77472615242,164.23818723857403
47,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.06,0.964,0.12801940088027672,0.024649304066382733,84.21640800444722,1.9346825696699312,20391.566680908203,119.59111069887877
