,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
0,HLT_PFHT180,VarTransform=G,,0.15232215204858124,0.037414472055503564,91.32482031318075,1.9827890572998967,0.893,157434.39013671875,337.17954033613205
1,HLT_PFHT180,VarTransform=N,,0.14766016977305718,0.03429576306563977,90.82150392875162,1.9782816714728142,0.778,231862.73428344727,356.17389392852783
2,HLT_PFHT180,VarTransform=D,0.741,0.13679770294178542,0.029427803530150422,89.83600565677287,1.9844241766636515,0.578,1921832.75390625,741.2391400337219
3,HLT_PFHT180,VarTransform=P,0.752,0.13076418419544847,0.026984675438284523,89.56840571268613,1.9821996821841026,0.639,1373037.09375,674.065966129303
4,HLT_PFHT180,VarTransform=U,1.22,0.15282652952621428,0.03760877513031307,91.32131496040274,1.98047404858562,0.899,115337.92990875244,292.43300910294056
5,HLT_PFHT180,NTrees=50,0.787,0.35757419801723817,0.1798898325247617,88.93467109029129,1.9827409994499021,0.591,2063483.1806640625,801.8420732021332
6,HLT_PFHT180,NTrees=100,0.739,0.2900290522238986,0.12498397054180178,89.34754140290765,1.9864373193950087,0.527,4054776.9907226562,1042.3865730762482
7,HLT_PFHT180,NTrees=250,,0.22506789240569847,0.07633408791983927,90.24242007106496,1.9810495967749944,0.729,122049.6930847168,240.24866073578596
8,HLT_PFHT180,NTrees=500,1.15,0.17284153043290099,0.04642566980498024,90.61669451209382,1.979575114745237,0.81,125227.01879882812,273.40245728194714
9,HLT_PFHT180,NTrees=1000,1.1,0.13274630798267736,0.02796353166960104,90.82969862061853,1.9824519061618275,0.782,143976.0595703125,292.1399251818657
10,HLT_PFHT180,BoostType=AdaBoost,,0.14761121304258754,0.034135191558837534,90.76794322437658,1.978707043276259,1.93,57768.65959042311,170.0127377808094
11,HLT_PFHT180,BoostType=RealAdaBoost,0.799,0.463426171829103,0.21661250668188625,89.13514798489867,1.979451482229024,0.541,697728.4307250977,436.64723911881447
12,HLT_PFHT180,BoostType=Bagging,0.238,0.7348484164617105,0.6313038339832813,80.27908943896382,1.986424349131994,0.367,104219614.0,3307.8595809936523
13,HLT_PFHT180,BoostType=Grad,0.699,0.6889350771080215,0.5625921201564994,90.8366662716058,1.964242700720206,0.595,8605885.1953125,1716.1487050056458
14,HLT_PFHT180,NodePurityLimit=0.25,0.089,0.5869364067525854,0.45002173182052163,75.19508113546249,1.9793049240252003,0.372,91117147.0,3239.1590671539307
15,HLT_PFHT180,NodePurityLimit=0.5,1.1,0.139318660077143,0.03064776353636979,90.88246890560512,1.9839057654102135,0.786,54548.660705566406,176.42259031534195
16,HLT_PFHT180,NodePurityLimit=0.75,0.161,1.0000046775460802,1.0000169125331824,57.514763480873945,2.0,0.366,6595709.5,800.4992170333862
17,HLT_PFHT180,MaxDepth=2,0.943,0.13637058515058137,0.027945836276469772,90.27305579205648,1.9852474663472321,0.676,494623.5830078125,465.85300064086914
18,HLT_PFHT180,MaxDepth=3,1.09,0.14540424234499055,0.03321573738489027,90.8240916936615,1.9794315985311925,0.801,88006.2566986084,222.66504088044167
19,HLT_PFHT180,MaxDepth=5,1.06,0.1443529752499106,0.0344241924822742,90.80817157273542,1.9691938937320401,0.78,148839.65335083008,291.4055554866791
20,HLT_PFHT180,MaxDepth=10,1.06,0.14252008988015116,0.033189827473722094,90.91760358361853,1.964940515179478,0.818,376932.7623901367,473.3801068663597
21,HLT_PFHT180,MinNodeSize=0.5,1.32,0.1668635142214915,0.04573263479573496,90.90256453195668,1.9873398134411815,0.74,218126.09426879883,332.94477002322674
22,HLT_PFHT180,MinNodeSize=1%,1.15,0.15932571919707475,0.040414895174959435,90.99641011332704,1.9833063763148289,0.787,82499.84979248047,218.44820039719343
23,HLT_PFHT180,MinNodeSize=2.5%,1.12,0.15295585334666467,0.03725303865605085,91.1082152336133,1.9818811179964086,0.809,42423.43386077881,151.1252434104681
24,HLT_PFHT180,MinNodeSize=5%,1.05,0.1443957696140217,0.03335523456675418,91.01477913080745,1.9855560378452992,0.767,102333.3525466919,227.31152114272118
25,HLT_PFHT180,MinNodeSize=10%,0.946,0.14140361489620396,0.030797154462335996,90.46917283857238,1.9843646434355264,0.678,303568.44552612305,357.88629399240017
26,HLT_PFHT180,SeparationType=CrossEntropy,1.18,0.1427372703887793,0.03246424894110064,90.80929348125701,1.979748233444866,0.846,179025.74151611328,333.2887917086482
27,HLT_PFHT180,SeparationType=GiniIndex,1.13,0.14702569374718719,0.03391307392864957,90.85732261475768,1.981848856308602,0.803,110342.17016601562,250.4782752096653
28,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,1.2,0.14378602971883583,0.03219203188906059,90.8493720607306,1.9817019442555193,0.876,93782.1741027832,247.0784793794155
29,HLT_PFHT180,SeparationType=MisClassificationError,1.08,0.14575628983887975,0.033112185701192676,90.81790314819499,1.9826931603163302,0.844,166048.58291625977,323.4031939804554
30,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.347,0.2601806648663138,0.10634663424040298,80.12602070867203,1.984799774025305,0.4,20517259.375,1606.567735671997
31,HLT_PFHT180,VarTransform=G,1.15,0.15583305630637773,0.03894041956095185,91.17452080370964,1.9816947175675068,0.843,147053.01204681396,306.13643553107977
32,HLT_PFHT180,VarTransform=N,1.11,0.14651227136041528,0.03352338461819551,90.94127028546234,1.9843917629764292,0.789,157930.8192138672,291.07000374794006
33,HLT_PFHT180,VarTransform=D,,0.13715406131190075,0.029689714460722473,89.67268990541102,1.982367343125361,0.612,250285.80151367188,268.1170915365219
34,HLT_PFHT180,VarTransform=P,0.722,0.1344499957310634,0.02888482457322617,89.6220236597201,1.9813978796750291,0.599,1395540.015625,649.2042093276978
35,HLT_PFHT180,VarTransform=U,1.26,0.1483866593948322,0.03488189161257591,91.22514095045175,1.9801063426857581,0.858,93059.89651489258,246.0590778887272
36,HLT_PFHT180,NTrees=50,0.727,0.35022470495489355,0.1770084520792262,88.94509962231689,1.9839413709298697,0.52,2815836.167236328,832.0181038379669
37,HLT_PFHT180,NTrees=100,0.865,0.2950881084607021,0.12490199648724792,89.6748572609461,1.98228717773938,0.624,192085.73942565918,243.6908092200756
38,HLT_PFHT180,NTrees=250,0.989,0.2109602889976372,0.06743394096033947,90.36221824168129,1.9845558815832192,0.712,94639.57791137695,207.03771437704563
39,HLT_PFHT180,NTrees=500,1.08,0.17360750019235438,0.046901911660953234,90.68917032211336,1.9812932403370453,0.739,168494.33547973633,293.69157261401415
40,HLT_PFHT180,NTrees=1000,1.18,0.1337593805726819,0.028600206178713953,90.89230633950052,1.981510896380314,0.828,166632.89260864258,327.82826632261276
41,HLT_PFHT180,BoostType=AdaBoost,1.11,0.14588102193041655,0.03351718149858576,90.8356272599323,1.978053340038855,1.36,100811.2970802784,233.39171795547009
42,HLT_PFHT180,BoostType=RealAdaBoost,0.818,0.46259007640721866,0.2158280148950189,89.34497441863327,1.9794126788119684,0.578,638596.5213928223,452.23023560643196
