,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
68,HLT_PFHT180,NTrees=100,,0.290663573664794,0.123584013392348,89.7788883313649,1.98337182048635,0.58,275797.391723633,292.737113296986
69,HLT_PFHT180,NTrees=250,0.889,0.215933622937031,0.06903171513088,90.4328054012774,1.98495188339001,0.649,162833.308258057,240.697087615728
70,HLT_PFHT180,NTrees=500,1.01,0.171557475473884,0.045281094967021,90.8262882030999,1.98596976421618,0.755,915569.724853516,706.90455520153
71,HLT_PFHT180,NTrees=1000,1.07,0.136446685849802,0.0298403166669,90.885236889076,1.97998963737621,0.771,192667.635131836,315.879466891289
72,HLT_PFHT180,BoostType=AdaBoost,1.07,0.145023535932603,0.033644024429086,90.8461922019677,1.97984230651218,0.748,107796.373352051,229.839367009699
73,HLT_PFHT180,BoostType=RealAdaBoost,0.827,0.462276600386564,0.215639914451504,89.2023910031459,1.9814420590867,0.608,646352.071472168,472.970894128084
74,HLT_PFHT180,BoostType=Bagging,0.229,0.681721520882789,0.594085103707822,81.1512298534368,1.98424450797029,0.37,131369595,3746.24816513062
75,HLT_PFHT180,BoostType=Grad,0.717,0.688837154022497,0.562664096557522,90.8794773662584,1.96225331677124,0.597,8181444.61328125,1679.29182100296
76,HLT_PFHT180,NodePurityLimit=0.25,0.098,0.496818289891357,0.368017807806358,74.8408542871774,1.98209387495808,0.372,88739566.125,3183.93725395203
77,HLT_PFHT180,NodePurityLimit=0.5,,0.147616066900185,0.034466565575329,90.9372243365908,1.98217245182335,0.716,151606.99810791,265.785881325603
78,HLT_PFHT180,NodePurityLimit=0.75,0.26,0.87205625994933,0.816500034549292,75.4064355121344,1.99477921426296,0.373,2855878.84375,538.341810703278
79,HLT_PFHT180,MaxDepth=2,0.886,0.132130272792439,0.026700139818833,90.0989758620317,1.98218064107743,0.674,98394.1723937988,183.369209624827
80,HLT_PFHT180,MaxDepth=3,1.07,0.143925592615718,0.032921602426411,90.9743054520224,1.97852507882681,0.821,85368.6432876587,229.933209955692
81,HLT_PFHT180,MaxDepth=5,1.11,0.141911929360999,0.032958519036125,90.8101754509974,1.96586179496046,0.81,206006.136169434,347.508358716965
82,HLT_PFHT180,MaxDepth=10,1.15,0.143614505252612,0.034267781994312,90.8089601063972,1.96235631141883,0.767,194261.419464111,325.785589657724
83,HLT_PFHT180,MinNodeSize=0.5,1.18,0.157060794345326,0.038350798250732,90.9962916696339,1.98255248680738,0.79,595577.454101563,588.907578706741
84,HLT_PFHT180,MinNodeSize=1%,1.36,0.15206288959312,0.035991196745482,91.114220076972,1.98085281056439,0.867,59395.713722229,198.321120135486
85,HLT_PFHT180,MinNodeSize=2.5%,1.15,0.146338249607246,0.033838873794833,91.1205527686426,1.98394113706711,0.862,65721.9710083008,189.492187231779
86,HLT_PFHT180,MinNodeSize=5%,,0.146213229424686,0.033726005768157,90.7243822133794,1.97897537656536,1.03,134840.106360674,279.369694948196
87,HLT_PFHT180,MinNodeSize=10%,0.977,0.137721811919405,0.029246859651893,90.2647783999608,1.98415995634889,0.669,152300.55581665,248.376123636961
88,HLT_PFHT180,SeparationType=CrossEntropy,1.19,0.142110059176512,0.032149944522691,90.9339756793496,1.9853436504539,0.863,200972.05960083,364.05833697319
89,HLT_PFHT180,SeparationType=GiniIndex,1.04,0.144004932165818,0.033196824624611,90.8651236449119,1.98334051805199,0.718,1438146.49316406,851.227102279663
