,trigger,leftvar,AMS,AMSrecon,MAD,MSE,ROCIntegral,overtrain,bckevents,sigevents
214,HLT_PFHT180,deltaR_bb,1.06,0.792,0.22974146303181955,0.07611125595416932,84.4199317114288,1.9757124970783622,326771.2850341797,446.8820214867592
215,HLT_PFHT180,deltaR_W,0.789,0.539,0.23869966911686968,0.08275171962414841,83.390904122913,1.9765639221179754,4266153.2080078125,1102.2621542215347
216,HLT_PFHT180,Jet_HT,0.979,1.58,0.22284144558628327,0.07341034807598691,83.5863957496321,1.9701455712297786,93273.79800915718,198.5340787768364
217,HLT_PFHT180,"['bJet_pt1', 'bJet_pt2']",1.01,0.74,0.23210676861306767,0.07849256637650268,83.77541077161885,1.9691791767035056,547201.5625610352,535.5628950446844
218,HLT_PFHT180,"['WJet_pt1', 'WJet_pt2']",0.935,0.707,0.22993611587494178,0.07732238752072831,84.10288077277971,1.9757486138074398,439287.8876953125,456.0404099225998
219,HLT_PFHT180,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",0.893,0.679,0.22766283799960768,0.07584173004976874,83.82182599448629,1.976138537722278,497932.6880493164,468.48603069782257
220,HLT_PFHT180,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.01,0.791,0.22959077877658834,0.07710550023525525,84.14784177739027,1.9719032814673483,554976.8924560547,569.6995729804039
221,HLT_PFHT180,"['bJet_mass1', 'bJet_mass2']",0.987,0.764,0.24022588147641583,0.08404219678605919,84.23065583325392,1.9750297241066619,162646.0591583252,286.2011573910713
222,HLT_PFHT180,"['WJet_mass1', 'WJet_mass2']",0.988,0.757,0.23149485489548308,0.07766473796942774,83.9638711056826,1.9620003343052304,4485.657150268555,26.136701375246048
223,HLT_PFHT180,"['WJet_neEmEF1', 'WJet_neEmEF2']",0.981,0.728,0.23287138811764715,0.07849460336044918,84.45972763339736,1.977512800255269,567307.8203125,534.6812760084867
224,HLT_PFHT180,"['WJet_neHEF1', 'WJet_neHEF1']",1.02,0.704,0.22637109458218913,0.07452059514745744,84.51518546718212,1.9765511211112567,586410.4780273438,531.5330587625504
225,HLT_PFHT180,"['WJet_qgl1', 'WJet_qgl2']",0.903,0.669,0.22798017780067964,0.07500310643990657,83.8845004695531,1.9762819909258837,605732.98828125,496.16088432073593
226,HLT_PFHT180,"['HJet_qgl1', 'HJet_qgl2']",0.996,0.699,0.23013437093657835,0.07676018409997074,84.30314527162243,1.9728928800736298,439580.02896118164,457.11736392974854
227,HLT_PFHT180,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.01,0.745,0.2284900827057158,0.07579016162427628,84.36429000549464,1.9744006009347004,97308.69229888916,214.55459113419056
228,HLT_PFHT180,recon_Wmass,0.823,0.601,0.22539179072001284,0.07471849009505753,83.3131211950516,1.9686281382949744,545000.8531494141,433.2810331583023
229,HLT_PFHT180,recon_Hmass,0.829,0.0,0.21179591731248787,0.06583082567184223,82.6742034542799,1.9683930226907762,0.0,0.0
230,HLT_PFHT180,deltaR_reconHW,0.852,0.97,0.21605043616638478,0.06932214151612165,81.50256858791349,1.9669500961226731,15067.794799089432,45.14433854818344
231,HLT_PFHT180,recon_Hpt,0.891,0.647,0.22791555567437796,0.0756262869945211,83.95057486428898,1.9759842154128933,504425.5756225586,456.5340877175331
232,HLT_PFHT180,recon_Wpt,1.09,0.896,0.22642372030207436,0.07405417051819832,84.14937665865301,1.9718074821333573,59577.61794281006,176.39638489484787
233,HLT_PFHT180,deltaR_bb,1.0,0.741,0.2371337432266198,0.08138752622684584,84.32294894126186,1.9760759822804914,474762.07794189453,501.91003426909447
234,HLT_PFHT180,deltaR_W,0.854,0.594,0.23612316389173477,0.08063597051498753,84.31849635401181,1.9765322459213621,998714.8798828125,584.1957281827927
235,HLT_PFHT180,Jet_HT,1.01,0.745,0.22280717290313454,0.07321584006634532,83.53855185332148,1.97186604140893,275532.61584472656,379.4013772010803
236,HLT_PFHT180,"['bJet_pt1', 'bJet_pt2']",1.06,0.788,0.22254207857570765,0.0726972592368444,83.86438089054214,1.9763035639243753,117596.53293538094,256.90134900808334
237,HLT_PFHT180,"['WJet_pt1', 'WJet_pt2']",0.988,1.29,0.23170502961015618,0.0783453540441401,83.99955686020566,1.9721696188278202,5538.970938384533,19.661506950855255
238,HLT_PFHT180,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",0.862,0.63,0.23509036460292168,0.08061232703325649,83.80825057528536,1.9718838281789886,998458.408203125,616.6158295869827
239,HLT_PFHT180,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.13,0.807,0.23870405002036288,0.08274481825142528,84.64163055151045,1.9785802597889415,80097.0076828003,206.15974187850952
240,HLT_PFHT180,"['bJet_mass1', 'bJet_mass2']",1.03,0.725,0.23641333329653352,0.08142903993073206,84.09658060716606,1.9696267153505573,59713.062576293945,161.77903719991446
241,HLT_PFHT180,"['WJet_mass1', 'WJet_mass2']",1.08,0.794,0.23128640198103953,0.07815691070933456,84.36619295332572,1.9721512012415587,80656.3002281189,212.46621091663837
242,HLT_PFHT180,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.09,0.8,0.23375965412136185,0.07943799198917244,84.3238446647459,1.9723569293865921,77214.90727233887,208.70418852567673
243,HLT_PFHT180,"['WJet_neHEF1', 'WJet_neHEF1']",0.929,0.698,0.22572536105443045,0.0747032126378468,84.38215879303554,1.9744494964281785,688840.9741210938,568.214128613472
244,HLT_PFHT180,"['WJet_qgl1', 'WJet_qgl2']",0.969,0.737,0.2289020737051911,0.07631993733754834,83.90102029349133,1.9747329132605955,156204.16943359375,272.318966075778
245,HLT_PFHT180,"['HJet_qgl1', 'HJet_qgl2']",1.03,0.734,0.22215637394791168,0.07376402348479126,84.41554976226708,1.9708469767510906,79223.87170410156,192.38251422345638
246,HLT_PFHT180,"['WJet_nConstituents1', 'WJet_nConstituents2']",0.979,0.699,0.2339222588793475,0.08040608846321373,84.40010022115202,1.9686065644929158,768152.5837402344,606.6403301358223
247,HLT_PFHT180,recon_Wmass,0.791,0.587,0.2215217984949655,0.07265244789679855,83.02700776830574,1.975875309611638,743858.2490234375,492.7928094267845
248,HLT_PFHT180,recon_Hmass,0.882,0.0,0.21859615288191528,0.06968808246774445,82.5632400876878,1.9748718453304264,0.0,0.0
249,HLT_PFHT180,deltaR_reconHW,0.843,0.586,0.22260994331297096,0.0730150608997962,81.76979840814495,1.9647916570477832,629516.0771484375,460.3148105740547
250,HLT_PFHT180,recon_Hpt,1.02,0.744,0.2282581354144635,0.07729247595961278,84.53640125075815,1.9725798706928117,470378.5197753906,501.0278522968292
